"Excel Raw Data Export"
"(C)Copyright 2005 Corbett Research, Pty Ltd. (R) All Rights Reserved."
"File";"200108 B duplex C opt gain MDV Harri 2007-11-09 (1) 2007-11-09 (1) 2020-01-08 (1).rex"
"Date";"2020-01-08"
"Time";"12:02:34"


"Channel Cycling A.Green"

"ID";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11"
"Page 1";" 1";" 2";" 3";" 4";" 5";" 6";" 7";" 8";" 9";" 10";" 11"
"29";"4,87780066631062";"2,52016210466791";"3,94314924413345";"2,53851435815272";"4,43016356497702";"4,76806286717021";"4,05541204808772";"1,39133669031815";"3,32118480436173";"3,22030757828423";"2,3673282542589"
"30";"4,83029424480557";"2,45092589565009";"4,26479489331401";"2,45375244780143";"4,34224812343375";"4,69739452201114";"4,09617543515461";"1,39476436031039";"3,19330637572798";"3,07340176417769";"2,3152631300949"
"31";"4,72430217223076";"2,38592413918575";"4,31078267883029";"2,38298971189793";"4,28188499783831";"4,66404720124107";"4,10762696777803";"1,33451045787965";"3,09616453585325";"3,20920705905828";"2,27265524587566"
"32";"4,8971287607131";"2,31690640937608";"4,40212609038427";"2,28824292362859";"4,19590404255087";"4,79204496325119";"4,0491086188042";"1,28226647338572";"3,00592558683655";"3,07068741893645";"2,37245092589565"
"33";"4,81450751506828";"2,23468375677119";"4,65644312199588";"2,28204541319671";"4,05314834703711";"4,82866661580326";"3,94426642252232";"1,22447781866413";"2,92820630197604";"2,93817552961522";"2,34343363205803"
"34";"4,69912478610121";"2,17441062027924";"4,86128962210445";"2,19451662560195";"4,01089259409241";"4,81520234552965";"3,85919737544823";"1,34728686113442";"2,78019378957809";"2,83417257953765";"2,26781763288973"
"35";"4,56807431143664";"2,06617329162534";"4,73512881157651";"2,11729828118018";"4,39459830624857";"4,82317336792045";"4,11078049897002";"1,30006866559854";"2,70814940762297";"2,74509803921569";"2,21037831475002"
"36";"4,42796470079601";"1,98989383242073";"4,61158159761959";"2,1395923066786";"4,26360547212001";"4,75022888532845";"4,22358826799202";"1,23130769817655";"2,70659144866461";"2,8296766177288";"2,19689224587371"
"37";"4,37252358790468";"1,90025686020193";"4,44523051526942";"2,07557910922525";"4,12974528332734";"4,58326521269986";"4,12342368854156";"1,16502632181277";"2,63358980227829";"2,71218214912424";"2,14585445072971"
"38";"4,20080872816053";"1,81077639077181";"4,3166599174839";"1,99964395615574";"4,00996196143827";"4,49855039291981";"3,95938920315208";"1,12224237195627";"2,55937394413018";"2,64835584039063";"2,09811551079576"
"39";"4,14827409563047";"1,8853475242237";"4,17410543984131";"1,94135449251036";"3,88741189382068";"4,40583449509977";"3,86406118867781";"1,08122885989675";"2,47844663157092";"2,70248177091848";"2,05729762722209"
"40";"4,03472014366956";"1,83718623636225";"4,07895453901405";"1,8409501284301";"3,75267032883192";"4,24635103966759";"3,78517644711282";"1,04600595101854";"2,49895827831282";"2,59657689275451";"2,03835100836703"



"Quantitative analysis of channel Cycling A.Green : Page 1"

"ID";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11"
"Page 1";" 1";" 2";" 3";" 4";" 5";" 6";" 7";" 8";" 9";" 10";" 11"
"1";"2,15064877181697E-02";"2,23071331294063E-02";"1,71305361186708E-02";"2,79368652976358E-02";"1,83468746719459E-02";"1,75425265757898E-02";"1,63797391179394E-02";"2,56051613015197E-02";"1,80606012069309E-02";"1,91257768913851E-02";"1,97206052615129E-02"
"2";"1,09059898220092E-02";"1,12791441907518E-02";"8,68809068210113E-03";"1,41200316952564E-02";"9,30764571879173E-03";"8,91877984202788E-03";"8,32213867562139E-03";"1,29547608314353E-02";"9,14379826538634E-03";"9,68843139407162E-03";"1,00002023241372E-02"
"3";"3,05491925848658E-04";"2,51155252097281E-04";"2,45645245531424E-04";"3,03198092877062E-04";"2,68416765637525E-04";"2,95033108265984E-04";"2,64538233303365E-04";"3,04360361350857E-04";"2,26995323841758E-04";"2,5108589675819E-04";"2,79799386761585E-04"
"4";"-1,02950059703119E-02";"-1,07768336865572E-02";"-8,19680019103828E-03";"-1,35136355095023E-02";"-8,77081218751668E-03";"-8,32871362549592E-03";"-7,79306220901466E-03";"-1,23460401087336E-02";"-8,68980761770283E-03";"-9,18625960055524E-03";"-9,44060355061406E-03"
"5";"-0,020663440623521";"-2,19368981435499E-02";"-1,66926112594615E-02";"-2,71043448003248E-02";"-1,77616026682031E-02";"-1,67152476990594E-02";"-0,015862312671856";"-2,47669023659464E-02";"-1,78412596681362E-02";"-1,86639119433804E-02";"-1,91168445417477E-02"
"6";"-3,06073673002923E-02";"-3,30603284446756E-02";"-2,51428594975788E-02";"-4,02902317736733E-02";"-0,026559957016585";"-2,47520706810025E-02";"-2,39273075621595E-02";"-3,67648577477736E-02";"-2,71365389960134E-02";"-2,80320144574307E-02";"-2,86365623011557E-02"
"7";"-3,99678024907067E-02";"-4,40061930780622E-02";"-3,34610713498457E-02";"-5,29669991982352E-02";"-3,49685260068434E-02";"-0,032350029442097";"-3,19955554255174E-02";"-4,81854757956169E-02";"-3,64775849202302E-02";"-3,71591464725857E-02";"-3,79496101291496E-02"
"8";"-4,87584908927655E-02";"-5,46358490714282E-02";"-4,15889478679637E-02";"-6,52619705274624E-02";"-4,28069407754844E-02";"-3,95978447425913E-02";"-4,01306843126922E-02";"-5,90968119651133E-02";"-4,56982520934873E-02";"-4,59620459430325E-02";"-4,70802381353564E-02"
"9";"-5,70479826925356E-02";"-6,49330381976486E-02";"-4,95555485186022E-02";"-7,73601083012127E-02";"-4,99269256564402E-02";"-4,66036244220725E-02";"-4,83858802659214E-02";"-6,96415413023973E-02";"-5,47113003846023E-02";"-5,44727721655063E-02";"-5,61322072268211E-02"
"10";"-6,49255860727402E-02";"-7,49321609891101E-02";"-5,74274117291818E-02";"-8,93578514365047E-02";"-5,62729729587629E-02";"-5,34825223466442E-02";"-5,67580513315297E-02";"-7,99236145847777E-02";"-6,35016987799182E-02";"-6,27902465424174E-02";"-6,51509043567754E-02"
"11";"-7,25324110332858E-02";"-8,47283483435603E-02";"-6,52913730115821E-02";"-0,101368421090046";"-6,18924348209102E-02";"-6,03284681391475E-02";"-6,52405328046453E-02";"-9,00502276335685E-02";"-7,21270956933944E-02";"-7,10397234084599E-02";"-7,42118758185604E-02"
"12";"-7,99875681701649E-02";"-9,43820695351562E-02";"-7,31989533660308E-02";"-0,113350121598143";"-6,69776200988811E-02";"-6,72098264340326E-02";"-7,37641734026453E-02";"-0,100056919100458";"-8,06564863176397E-02";"-7,93016696433458E-02";"-8,32858625024619E-02"
"13";"-8,73825423164849E-02";"-0,103960528741529";"-8,11471210709363E-02";"-0,125210397841675";"-7,18006903291737E-02";"-7,41475722552644E-02";"-8,22722534459187E-02";"-0,109959966431324";"-8,91562159059449E-02";"-8,75916166290296E-02";"-9,23324646951512E-02"
"14";"-9,47514216983206E-02";"-0,113508030221212";"-8,90627363676692E-02";"-0,136711165320977";"-0,076679466547787";"-8,11268182706666E-02";"-9,06857362836392E-02";"-0,119693221759533";"-9,76542459355242E-02";"-9,58558706595923E-02";"-0,101273281866447"
"15";"-0,102068556393981";"-0,123134436237889";"-9,68651929115264E-02";"-0,147752399370034";"-8,18147312128676E-02";"-8,81131243093986E-02";"-9,89944097711046E-02";"-0,129227199227655";"-0,106182665555101";"-0,10405992379814";"-0,110110733129851"
"16";"-0,109192353291906";"-0,132988539696257";"-0,104504581525557";"-0,158321674646048";"-8,72757331569177E-02";"-9,50692466961623E-02";"-0,107174352201167";"-0,1384971589358";"-0,114773391483899";"-0,112167512996833";"-0,118903887848536"
"17";"-0,115844610830478";"-0,143282982948616";"-0,111963536170274";"-0,168691050028946";"-9,29506737295418E-02";"-0,101938834665243";"-0,115210414491687";"-0,147467993855189";"-0,12351066368491";"-0,120236640799215";"-0,127758677706412"
"18";"-0,121638882599303";"-0,154149726239047";"-0,11925726479303";"-0,179286049984441";"-9,86756192714666E-02";"-0,108663667038337";"-0,123042218677505";"-0,156076639908988";"-0,132506422015172";"-0,128359986464568";"-0,136808798982286"
